30.2 4.62747e-12 -8.33421e-05 0.0239072 -0.202981
30.3 4.20097e-12 -7.9822e-05 0.0233828 -0.201534
30.4 3.81374e-12 -7.64488e-05 0.0228689 -0.200081
30.5 3.46217e-12 -7.32165e-05 0.0223653 -0.19862
30.6 3.14297e-12 -7.01192e-05 0.021872 -0.197154
30.7 2.85317e-12 -6.71514e-05 0.0213887 -0.195682
30.8 2.59007e-12 -6.43077e-05 0.0209151 -0.194205
30.9 2.3512e-12 -6.15831e-05 0.0204513 -0.192723
31 2.13434e-12 -5.89726e-05 0.0199969 -0.191237
31.1 1.93746e-12 -5.64715e-05 0.0195519 -0.189747
31.2 1.75872e-12 -5.40752e-05 0.019116 -0.188253
31.3 1.59646e-12 -5.17796e-05 0.0186891 -0.186757
31.4 1.44915e-12 -4.95802e-05 0.018271 -0.185258
31.5 1.31542e-12 -4.74733e-05 0.0178616 -0.183756
31.6 1.19402e-12 -4.54549e-05 0.0174607 -0.182253
31.7 1.08381e-12 -4.35214e-05 0.0170681 -0.180748
31.8 9.83768e-13 -4.16693e-05 0.0166838 -0.179243
31.9 8.92949e-13 -3.98951e-05 0.0163074 -0.177736
32 8.10507e-13 -3.81957e-05 0.015939 -0.17623
32.1 7.35668e-13 -3.65679e-05 0.0155783 -0.174723
32.2 6.67734e-13 -3.50088e-05 0.0152253 -0.173217
32.3 6.06067e-13 -3.35154e-05 0.0148797 -0.171711
32.4 5.5009e-13 -3.20851e-05 0.0145414 -0.170206
32.5 4.99278e-13 -3.07152e-05 0.0142102 -0.168703
32.6 4.53156e-13 -2.94032e-05 0.0138862 -0.167201
32.7 4.1129e-13 -2.81466e-05 0.013569 -0.165701
32.8 3.73289e-13 -2.69433e-05 0.0132586 -0.164203
32.9 3.38795e-13 -2.57908e-05 0.0129549 -0.162708
33 3.07486e-13 -2.46872e-05 0.0126577 -0.161216
33.1 2.79068e-13 -2.36303e-05 0.0123669 -0.159727
33.2 2.53274e-13 -2.26183e-05 0.0120823 -0.158241
33.3 2.29862e-13 -2.16491e-05 0.0118039 -0.156758
33.4 2.08613e-13 -2.07211e-05 0.0115315 -0.15528
33.5 1.89326e-13 -1.98325e-05 0.0112651 -0.153805
33.6 1.7182e-13 -1.89817e-05 0.0110044 -0.152335
33.7 1.55932e-13 -1.8167e-05 0.0107494 -0.150869
33.8 1.41512e-13 -1.73869e-05 0.0104999 -0.149408
33.9 1.28424e-13 -1.664e-05 0.010256 -0.147952
34 1.16546e-13 -1.59249e-05 0.0100173 -0.146501
34.1 1.05765e-13 -1.52403e-05 0.00978392 -0.145056
34.2 9.59809e-14 -1.45848e-05 0.00955565 -0.143616
34.3 8.7101e-14 -1.39573e-05 0.00933241 -0.142182
34.4 7.90421e-14 -1.33565e-05 0.0091141 -0.140754
34.5 7.17281e-14 -1.27814e-05 0.00890061 -0.139332
34.6 6.50904e-14 -1.22308e-05 0.00869186 -0.137917
34.7 5.90665e-14 -1.17037e-05 0.00848774 -0.136507
34.8 5.35996e-14 -1.11991e-05 0.00828816 -0.135105
34.9 4.86383e-14 -1.07161e-05 0.00809302 -0.133709
35 4.41358e-14 -1.02538e-05 0.00790224 -0.13232
35.1 4.00498e-14 -9.8112e-06 0.00771573 -0.130939
35.2 3.63418e-14 -9.38756e-06 0.00753339 -0.129564
35.3 3.29769e-14 -8.98207e-06 0.00735514 -0.128197
35.4 2.99232e-14 -8.59394e-06 0.00718089 -0.126837
35.5 2.71522e-14 -8.22245e-06 0.00701057 -0.125485
35.6 2.46375e-14 -7.86688e-06 0.00684409 -0.124141
35.7 2.23555e-14 -7.52656e-06 0.00668137 -0.122805
35.8 2.02848e-14 -7.20085e-06 0.00652233 -0.121476
35.9 1.84057e-14 -6.88911e-06 0.00636689 -0.120156
36 1.67006e-14 -6.59076e-06 0.00621498 -0.118844
36.1 1.51533e-14 -6.30523e-06 0.00606652 -0.11754
36.2 1.37492e-14 -6.03198e-06 0.00592144 -0.116244
36.3 1.24752e-14 -5.77047e-06 0.00577967 -0.114957
36.4 1.13191e-14 -5.52021e-06 0.00564114 -0.113678
36.5 1.02701e-14 -5.28071e-06 0.00550578 -0.112408
36.6 9.31822e-15 -5.05153e-06 0.00537352 -0.111146
36.7 8.45451e-15 -4.83222e-06 0.00524429 -0.109894
36.8 7.6708e-15 -4.62236e-06 0.00511803 -0.10865
36.9 6.95969e-15 -4.42154e-06 0.00499467 -0.107415
37 6.31446e-15 -4.22938e-06 0.00487416 -0.106188
37.1 5.729e-15 -4.04551e-06 0.00475643 -0.104971
37.2 5.19778e-15 -3.86957e-06 0.00464142 -0.103763
37.3 4.71579e-15 -3.70123e-06 0.00452907 -0.102564
37.4 4.27846e-15 -3.54016e-06 0.00441933 -0.101374
37.5 3.88167e-15 -3.38605e-06 0.00431213 -0.100193
37.6 3.52164e-15 -3.23859e-06 0.00420743 -0.0990214
37.7 3.19499e-15 -3.09752e-06 0.00410516 -0.0978589
37.8 2.89861e-15 -2.96254e-06 0.00400528 -0.0967057
37.9 2.62971e-15 -2.8334e-06 0.00390772 -0.0955618
38 2.38574e-15 -2.70985e-06 0.00381245 -0.0944271
38.1 2.16439e-15 -2.59166e-06 0.00371941 -0.0933018
38.2 1.96356e-15 -2.47858e-06 0.00362854 -0.0921858
38.3 1.78135e-15 -2.3704e-06 0.00353981 -0.0910792
38.4 1.61604e-15 -2.26691e-06 0.00345316 -0.0899819
38.5 1.46606e-15 -2.1679e-06 0.00336856 -0.088894
38.6 1.33e-15 -2.07319e-06 0.00328594 -0.0878155
38.7 1.20655e-15 -1.98259e-06 0.00320527 -0.0867463
38.8 1.09455e-15 -1.89593e-06 0.00312651 -0.0856866
38.9 9.92943e-16 -1.81302e-06 0.00304961 -0.0846362
39 9.00761e-16 -1.73372e-06 0.00297453 -0.0835952
39.1 8.17133e-16 -1.65786e-06 0.00290124 -0.0825636
39.2 7.41263e-16 -1.5853e-06 0.00282968 -0.0815414
39.3 6.72434e-16 -1.5159e-06 0.00275982 -0.0805285
39.4 6.09991e-16 -1.44951e-06 0.00269162 -0.079525
39.5 5.53344e-16 -1.38601e-06 0.00262505 -0.0785308
39.6 5.01954e-16 -1.32528e-06 0.00256006 -0.0775459
39.7 4.55333e-16 -1.26719e-06 0.00249663 -0.0765703
39.8 4.13041e-16 -1.21163e-06 0.00243471 -0.075604
39.9 3.74674e-16 -1.15849e-06 0.00237428 -0.074647
40 3.39868e-16 -1.10767e-06 0.00231529 -0.0736992
40.1 3.08294e-16 -1.05906e-06 0.00225772 -0.0727606
40.2 2.79652e-16 -1.01257e-06 0.00220153 -0.0718312
40.3 2.53669e-16 -9.68111e-07 0.00214669 -0.070911
40.4 2.30099e-16 -9.25591e-07 0.00209317 -0.0699999
40.5 2.08717e-16 -8.84927e-07 0.00204094 -0.0690979
40.6 1.89322e-16 -8.46039e-07 0.00198997 -0.0682049
40.7 1.71727e-16 -8.08849e-07 0.00194024 -0.067321
40.8 1.55767e-16 -7.73285e-07 0.0018917 -0.0664461
40.9 1.41289e-16 -7.39275e-07 0.00184434 -0.0655801
41 1.28156e-16 -7.06751e-07 0.00179813 -0.0647231
41.1 1.16243e-16 -6.7565e-07 0.00175303 -0.0638749
41.2 1.05437e-16 -6.4591e-07 0.00170903 -0.0630356
41.3 9.56352e-17 -6.17471e-07 0.00166611 -0.062205
41.4 8.67439e-17 -5.90277e-07 0.00162422 -0.0613832
41.5 7.86787e-17 -5.64274e-07 0.00158336 -0.0605702
41.6 7.1363e-17 -5.39409e-07 0.00154349 -0.0597658
41.7 6.47271e-17 -5.15634e-07 0.00150459 -0.05897
41.8 5.8708e-17 -4.92901e-07 0.00146665 -0.0581828
41.9 5.32482e-17 -4.71164e-07 0.00142963 -0.0574041
42 4.8296e-17 -4.50381e-07 0.00139352 -0.0566339
42.1 4.38041e-17 -4.30509e-07 0.0013583 -0.0558721
42.2 3.97297e-17 -4.1151e-07 0.00132393 -0.0551187
