2.26815 -0.3983 -1.40563 0.198631 0.754205 0.199669 0.651421
2.26909 -0.398261 -1.4058 0.200401 0.756506 0.197859 0.649292
2.2701 -0.398219 -1.40598 0.202296 0.758886 0.195923 0.647098
2.27118 -0.398173 -1.40618 0.204323 0.761349 0.19385 0.644832
2.27235 -0.398124 -1.40639 0.206495 0.763901 0.19163 0.642492
2.2736 -0.398072 -1.40662 0.208821 0.76655 0.18925 0.640071
2.27496 -0.398014 -1.40687 0.211315 0.7693 0.1867 0.637566
2.27642 -0.397952 -1.40713 0.213988 0.77216 0.183964 0.63497
2.27801 -0.397885 -1.40741 0.216857 0.775136 0.181028 0.632278
2.27973 -0.397811 -1.40772 0.219937 0.778238 0.177874 0.629485
2.28159 -0.397731 -1.40806 0.223247 0.781473 0.174484 0.626582
2.28363 -0.397643 -1.40842 0.226805 0.784852 0.170838 0.623565
2.28585 -0.397547 -1.40881 0.230633 0.788384 0.166914 0.620425
2.28828 -0.397441 -1.40924 0.234756 0.792081 0.162685 0.617154
2.29093 -0.397324 -1.4097 0.239199 0.795955 0.158125 0.613745
2.29385 -0.397194 -1.41021 0.243992 0.800019 0.153202 0.610188
2.29706 -0.397051 -1.41076 0.249168 0.804287 0.147884 0.606473
2.3006 -0.396892 -1.41136 0.254762 0.808774 0.14213 0.602591
2.3045 -0.396715 -1.41203 0.260814 0.813498 0.135901 0.598529
2.30883 -0.396516 -1.41275 0.267369 0.818476 0.129147 0.594277
2.31363 -0.396293 -1.41355 0.274478 0.823728 0.121816 0.589822
2.31896 -0.396043 -1.41443 0.282194 0.829276 0.113848 0.58515
2.32492 -0.395759 -1.41539 0.290581 0.835143 0.105178 0.580246
2.33157 -0.395438 -1.41645 0.299707 0.841354 0.0957308 0.575095
2.33903 -0.395072 -1.41762 0.309651 0.847937 0.0854212 0.569678
2.34742 -0.394653 -1.4189 0.320498 0.854922 0.0741546 0.563979
2.35687 -0.394172 -1.42031 0.332348 0.862339 0.0618236 0.557976
2.36756 -0.393616 -1.42187 0.34531 0.870224 0.0483066 0.551647
2.37968 -0.392972 -1.42358 0.359506 0.878611 0.0334658 0.544968
2.39347 -0.39222 -1.42545 0.375075 0.887539 0.0171446 0.537912
2.40921 -0.391337 -1.42749 0.392171 0.897047 -0.000834571 0.530448
2.42724 -0.390295 -1.42971 0.410969 0.907171 -0.0206738 0.52254
2.44796 -0.389057 -1.4321 0.43166 0.917951 -0.0426029 0.514147
2.47187 -0.387576 -1.43464 0.45446 0.929418 -0.066883 0.505217
2.49955 -0.385794 -1.43728 0.479604 0.941598 -0.0938104 0.495686
2.53174 -0.383632 -1.43997 0.507353 0.954502 -0.12372 0.485472
2.56932 -0.380993 -1.44258 0.537982 0.96812 -0.156989 0.474462
2.61338 -0.377746 -1.44491 0.571785 0.982405 -0.194038 0.462502
2.66524 -0.373727 -1.44663 0.609056 0.99726 -0.235329 0.449369
2.72657 -0.368719 -1.44724 0.650075 1.01251 -0.281356 0.434737
2.79938 -0.362448 -1.44596 0.695079 1.02784 -0.332631 0.41812
2.88619 -0.354567 -1.44155 0.744205 1.04278 -0.389638 0.398775
2.99008 -0.344654 -1.43213 0.797415 1.05657 -0.452762 0.375557
3.11481 -0.332231 -1.41473 0.854359 1.06806 -0.522128 0.346679
3.26478 -0.316847 -1.38482 0.914137 1.07547 -0.59729 0.309349
3.44442 -0.298356 -1.33554 0.974824 1.07621 -0.676468 0.259328
3.65459 -0.277763 -1.25806 1.03246 1.06686 -0.754697 0.191206
3.87024 -0.259726 -1.15412 1.07797 1.0465 -0.818241 0.107617
4.04124 -0.24977 -1.05167 1.10479 1.02279 -0.855018 0.0288766
4.17547 -0.246571 -0.956907 1.12022 0.999463 -0.873644 -0.0425557
4.28108 -0.248537 -0.872108 1.12886 0.978131 -0.880325 -0.106022
4.36491 -0.254269 -0.797444 1.13349 0.959281 -0.879225 -0.161837
4.43572 -0.263238 -0.728629 1.13583 0.942 -0.872593 -0.213372
4.48997 -0.27366 -0.671947 1.13662 0.927898 -0.862956 -0.255952
4.53658 -0.285941 -0.620278 1.13657 0.915176 -0.850634 -0.294899
4.57531 -0.299235 -0.575132 1.13602 0.904169 -0.836789 -0.329038
4.60766 -0.31312 -0.535863 1.1352 0.894668 -0.822077 -0.358806
4.63501 -0.327357 -0.501601 1.13423 0.886415 -0.806873 -0.384815
4.65844 -0.341805 -0.471574 1.1332 0.879184 -0.791397 -0.40761
4.67877 -0.356383 -0.445143 1.13216 0.872789 -0.775777 -0.427646
4.69663 -0.371053 -0.421781 1.13113 0.867077 -0.760075 -0.445296
4.71252 -0.385806 -0.401059 1.13012 0.861923 -0.744309 -0.460864
4.72683 -0.400663 -0.382623 1.12913 0.857219 -0.728464 -0.474596
4.7399 -0.415663 -0.366188 1.12816 0.852879 -0.712499 -0.486691
4.75197 -0.430869 -0.351521 1.12722 0.848824 -0.696346 -0.497303
4.76381 -0.447095 -0.337867 1.12624 0.844811 -0.679141 -0.506943
4.77514 -0.463874 -0.32572 1.12525 0.840935 -0.661377 -0.515215
4.78598 -0.481059 -0.315185 1.12426 0.837193 -0.643205 -0.522008
4.79648 -0.498682 -0.306236 1.12327 0.833537 -0.624585 -0.527302
4.80685 -0.516874 -0.298836 1.12224 0.8299 -0.60537 -0.531064
4.8173 -0.535816 -0.293001 1.12117 0.826203 -0.585355 -0.533202
4.82806 -0.55567 -0.288829 1.12002 0.822366 -0.564355 -0.533537
4.83925 -0.576369 -0.28651 1.11879 0.818341 -0.542417 -0.531831
4.85071 -0.597249 -0.286205 1.11747 0.814184 -0.52022 -0.527979
4.86204 -0.617246 -0.28779 1.11612 0.810042 -0.498874 -0.522252
4.873 -0.635789 -0.29089 1.11477 0.806001 -0.478979 -0.515111
4.88367 -0.652952 -0.295161 1.11341 0.802032 -0.460456 -0.506871
4.89427 -0.669045 -0.300408 1.11201 0.798061 -0.442968 -0.497653
4.90501 -0.68437 -0.306548 1.11056 0.794006 -0.426188 -0.487458
4.91607 -0.699151 -0.31356 1.10901 0.789794 -0.40986 -0.476234
4.92764 -0.713541 -0.321456 1.10734 0.785355 -0.393803 -0.463898
4.93987 -0.727644 -0.330271 1.10552 0.78062 -0.377881 -0.450349
4.95292 -0.741527 -0.340052 1.10352 0.775521 -0.361992 -0.435469
4.96696 -0.755227 -0.350858 1.10128 0.769978 -0.346056 -0.41912
4.98218 -0.768763 -0.362759 1.09877 0.763906 -0.330009 -0.401147
4.99879 -0.78213 -0.375834 1.09592 0.757203 -0.313794 -0.381369
5.01702 -0.795302 -0.390171 1.09266 0.74975 -0.297362 -0.359579
5.03715 -0.808234 -0.405865 1.0889 0.741403 -0.280669 -0.335538
5.0595 -0.820853 -0.423018 1.08452 0.731989 -0.263668 -0.308971
5.08445 -0.833054 -0.441738 1.07937 0.721295 -0.246312 -0.279557
