1.565 0.00744228 0.979168
1.57 0.00257344 0.979193
1.575 -0.0022954 0.979193
1.58 -0.00716424 0.97917
1.585 -0.0120331 0.979122
1.59 -0.0169019 0.979049
1.595 -0.0217708 0.978953
1.6 -0.0266396 0.978832
1.605 -0.0315084 0.978686
1.61 -0.0363773 0.978517
1.615 -0.0412461 0.978322
1.62 -0.046115 0.978104
1.625 -0.0509838 0.977861
1.63 -0.0558526 0.977594
1.635 -0.0607215 0.977303
1.64 -0.0655903 0.976987
1.645 -0.0704592 0.976647
1.65 -0.075328 0.976282
1.655 -0.0801969 0.975894
1.66 -0.0850657 0.97548
1.665 -0.0899345 0.975043
1.67 -0.0948034 0.974581
1.675 -0.0996722 0.974095
1.68 -0.104541 0.973584
1.685 -0.10941 0.97305
1.69 -0.114279 0.97249
1.695 -0.119148 0.971907
1.7 -0.124016 0.971299
1.705 -0.128885 0.970667
1.71 -0.133754 0.97001
1.715 -0.138623 0.969329
1.72 -0.143492 0.968624
1.725 -0.148361 0.967894
1.73 -0.153229 0.96714
1.735 -0.158098 0.966362
1.74 -0.162967 0.965559
1.745 -0.167836 0.964732
1.75 -0.172705 0.963881
1.755 -0.177574 0.963005
1.76 -0.182442 0.962105
1.765 -0.187311 0.961181
1.77 -0.19218 0.960232
1.775 -0.197049 0.959259
1.78 -0.201918 0.958261
1.785 -0.206787 0.95724
1.79 -0.211656 0.956194
1.795 -0.216524 0.955123
1.8 -0.221393 0.954028
1.805 -0.226262 0.952909
1.81 -0.231131 0.951766
1.815 -0.236 0.950598
1.82 -0.240869 0.949406
1.825 -0.245737 0.948189
1.83 -0.250606 0.946948
1.835 -0.255475 0.945683
1.84 -0.260344 0.944394
1.845 -0.265213 0.94308
1.85 -0.270082 0.941741
1.855 -0.27495 0.940379
1.86 -0.279819 0.938992
1.865 -0.284688 0.937581
1.87 -0.289557 0.936145
1.875 -0.294426 0.934685
1.88 -0.299295 0.933201
1.885 -0.304164 0.931692
1.89 -0.309032 0.930159
1.895 -0.313901 0.928602
1.9 -0.31877 0.92702
1.905 -0.323639 0.925414
1.91 -0.328508 0.923784
1.915 -0.333377 0.922129
1.92 -0.338245 0.92045
1.925 -0.343114 0.918747
1.93 -0.347983 0.917019
1.935 -0.352852 0.915267
1.94 -0.357721 0.91349
1.945 -0.36259 0.91169
1.95 -0.367458 0.909864
1.955 -0.372327 0.908015
1.96 -0.377196 0.906141
1.965 -0.382065 0.904243
1.97 -0.386934 0.902321
1.975 -0.391803 0.900374
1.98 -0.396671 0.898403
1.985 -0.40154 0.896407
1.99 -0.406409 0.894387
1.995 -0.411278 0.892343
2 -0.416147 0.890274
2.005 -0.419997 0.888184
2.01 -0.423847 0.886074
2.015 -0.427697 0.883945
2.02 -0.431547 0.881797
2.025 -0.435397 0.87963
2.03 -0.439247 0.877443
2.035 -0.443097 0.875238
2.04 -0.446947 0.873012
2.045 -0.450797 0.870768
2.05 -0.454647 0.868504
2.055 -0.458496 0.866222
2.06 -0.462346 0.86392
2.065 -0.466196 0.861598
2.07 -0.470046 0.859258
2.075 -0.473896 0.856898
2.08 -0.477746 0.854519
2.085 -0.481596 0.85212
2.09 -0.485446 0.849703
2.095 -0.489296 0.847266
2.1 -0.493146 0.84481
2.105 -0.496996 0.842334
2.11 -0.500846 0.83984
2.115 -0.504696 0.837326
2.12 -0.508546 0.834793
2.125 -0.512396 0.83224
2.13 -0.516246 0.829669
2.135 -0.520096 0.827078
2.14 -0.523946 0.824468
2.145 -0.527796 0.821838
2.15 -0.531646 0.81919
2.155 -0.535496 0.816522
2.16 -0.539346 0.813835
2.165 -0.543196 0.811129
2.17 -0.547046 0.808403
2.175 -0.550896 0.805658
2.18 -0.554746 0.802894
2.185 -0.558596 0.800111
2.19 -0.562446 0.797308
2.195 -0.566296 0.794486
2.2 -0.570146 0.791645
2.205 -0.573996 0.788785
2.21 -0.577845 0.785905
2.215 -0.581695 0.783006
2.22 -0.585545 0.780088
2.225 -0.589395 0.777151
2.23 -0.593245 0.774194
2.235 -0.597095 0.771218
2.24 -0.600945 0.768223
2.245 -0.604795 0.765209
2.25 -0.608645 0.762175
2.255 -0.612495 0.759122
2.26 -0.616345 0.75605
2.265 -0.620195 0.752959
2.27 -0.624045 0.749848
2.275 -0.627895 0.746719
2.28 -0.631745 0.743569
2.285 -0.635595 0.740401
2.29 -0.639445 0.737214
2.295 -0.643295 0.734007
2.3 -0.647145 0.730781
2.305 -0.650995 0.727535
2.31 -0.654845 0.724271
2.315 -0.658695 0.720987
2.32 -0.662545 0.717684
2.325 -0.666395 0.714361
2.33 -0.670245 0.71102
2.335 -0.674095 0.707659
2.34 -0.677945 0.704279
2.345 -0.681795 0.700879
2.35 -0.685645 0.697461
2.355 -0.689495 0.694023
2.36 -0.693345 0.690566
2.365 -0.697194 0.68709
2.37 -0.701044 0.683594
2.375 -0.704894 0.680079
2.38 -0.708744 0.676545
2.385 -0.712594 0.672992
2.39 -0.716444 0.669419
2.395 -0.720294 0.665827
2.4 -0.724144 0.662216
2.405 -0.727994 0.658586
2.41 -0.731844 0.654936
2.415 -0.735694 0.651267
2.42 -0.739544 0.647579
2.425 -0.743394 0.643872
2.43 -0.747244 0.640145
2.435 -0.751094 0.636399
2.44 -0.754944 0.632634
2.445 -0.758794 0.62885
2.45 -0.762644 0.625046
2.455 -0.766494 0.621224
2.46 -0.770344 0.617381
2.465 -0.774194 0.61352
2.47 -0.778044 0.60964
2.475 -0.781894 0.60574
2.48 -0.785744 0.601821
2.485 -0.789594 0.597882
2.49 -0.793444 0.593925
2.495 -0.797294 0.589948
2.5 -0.801144 0.585952
2.505 -0.803032 0.581941
2.51 -0.804921 0.577921
2.515 -0.806809 0.573892
2.52 -0.808698 0.569853
2.525 -0.810586 0.565805
2.53 -0.812475 0.561747
2.535 -0.814363 0.55768
2.54 -0.816252 0.553604
2.545 -0.81814 0.549518
2.55 -0.820029 0.545422
2.555 -0.821917 0.541318
2.56 -0.823805 0.537203
2.565 -0.825694 0.533079
2.57 -0.827582 0.528946
2.575 -0.829471 0.524804
2.58 -0.831359 0.520652
2.585 -0.833248 0.51649
2.59 -0.835136 0.512319
2.595 -0.837025 0.508139
2.6 -0.838913 0.503949
2.605 -0.840802 0.49975
2.61 -0.84269 0.495541
2.615 -0.844579 0.491323
2.62 -0.846467 0.487095
2.625 -0.848356 0.482858
2.63 -0.850244 0.478611
2.635 -0.852133 0.474356
2.64 -0.854021 0.47009
2.645 -0.85591 0.465815
2.65 -0.857798 0.461531
2.655 -0.859687 0.457237
2.66 -0.861575 0.452934
2.665 -0.863464 0.448622
2.67 -0.865352 0.4443
2.675 -0.867241 0.439968
2.68 -0.869129 0.435627
2.685 -0.871018 0.431277
2.69 -0.872906 0.426917
2.695 -0.874795 0.422548
2.7 -0.876683 0.418169
2.705 -0.878572 0.413781
2.71 -0.88046 0.409383
2.715 -0.882349 0.404976
2.72 -0.884237 0.40056
2.725 -0.886126 0.396134
2.73 -0.888014 0.391699
2.735 -0.889903 0.387254
2.74 -0.891791 0.3828
2.745 -0.89368 0.378336
2.75 -0.895568 0.373863
2.755 -0.897457 0.36938
2.76 -0.899345 0.364888
2.765 -0.901234 0.360387
2.77 -0.903122 0.355876
2.775 -0.905011 0.351356
2.78 -0.906899 0.346826
2.785 -0.908787 0.342287
2.79 -0.910676 0.337738
2.795 -0.912564 0.33318
2.8 -0.914453 0.328612
2.805 -0.916341 0.324035
2.81 -0.91823 0.319449
2.815 -0.920118 0.314853
2.82 -0.922007 0.310248
2.825 -0.923895 0.305633
2.83 -0.925784 0.301009
2.835 -0.927672 0.296375
2.84 -0.929561 0.291732
2.845 -0.931449 0.287079
2.85 -0.933338 0.282417
2.855 -0.935226 0.277746
2.86 -0.937115 0.273065
2.865 -0.939003 0.268375
2.87 -0.940892 0.263675
2.875 -0.94278 0.258966
2.88 -0.944669 0.254247
2.885 -0.946557 0.249519
2.89 -0.948446 0.244782
2.895 -0.950334 0.240035
2.9 -0.952223 0.235278
2.905 -0.954111 0.230513
2.91 -0.956 0.225737
2.915 -0.957888 0.220953
2.92 -0.959777 0.216158
2.925 -0.961665 0.211355
2.93 -0.963554 0.206542
2.935 -0.965442 0.201719
2.94 -0.967331 0.196887
2.945 -0.969219 0.192046
2.95 -0.971108 0.187195
2.955 -0.972996 0.182335
2.96 -0.974885 0.177465
2.965 -0.976773 0.172586
2.97 -0.978662 0.167697
2.975 -0.98055 0.162799
2.98 -0.982439 0.157892
2.985 -0.984327 0.152975
2.99 -0.986216 0.148049
2.995 -0.988104 0.143113
3 -0.989992 0.138168
3.005 -0.989457 0.133219
3.01 -0.988922 0.128273
3.015 -0.988386 0.12333
3.02 -0.987851 0.118389
3.025 -0.987316 0.113451
3.03 -0.98678 0.108516
3.035 -0.986245 0.103584
3.04 -0.98571 0.0986536
3.045 -0.985174 0.0937264
3.05 -0.984639 0.0888019
3.055 -0.984104 0.08388
3.06 -0.983568 0.0789609
3.065 -0.983033 0.0740444
3.07 -0.982497 0.0691305
3.075 -0.981962 0.0642194
3.08 -0.981427 0.0593109
3.085 -0.980891 0.0544051
3.09 -0.980356 0.049502
3.095 -0.979821 0.0446016
3.1 -0.979285 0.0397038
3.105 -0.97875 0.0348087
3.11 -0.978215 0.0299163
3.115 -0.977679 0.0250266
3.12 -0.977144 0.0201395
3.125 -0.976609 0.0152551
3.13 -0.976073 0.0103734
3.135 -0.975538 0.00549439
3.14 -0.975002 0.000618037
3.145 -0.974467 -0.00425564
3.15 -0.973932 -0.00912663
3.155 -0.973396 -0.013995
3.16 -0.972861 -0.0188606
3.165 -0.972326 -0.0237236
3.17 -0.97179 -0.0285839
3.175 -0.971255 -0.0334415
3.18 -0.97072 -0.0382964
3.185 -0.970184 -0.0431487
3.19 -0.969649 -0.0479982
3.195 -0.969114 -0.0528452
3.2 -0.968578 -0.0576894
3.205 -0.968043 -0.0625309
3.21 -0.967507 -0.0673698
3.215 -0.966972 -0.072206
3.22 -0.966437 -0.0770395
3.225 -0.965901 -0.0818704
3.23 -0.965366 -0.0866985
3.235 -0.964831 -0.091524
3.24 -0.964295 -0.0963469
3.245 -0.96376 -0.101167
3.25 -0.963225 -0.105984
3.255 -0.962689 -0.110799
3.26 -0.962154 -0.115611
3.265 -0.961619 -0.120421
3.27 -0.961083 -0.125228
3.275 -0.960548 -0.130032
3.28 -0.960012 -0.134833
3.285 -0.959477 -0.139632
3.29 -0.958942 -0.144428
3.295 -0.958406 -0.149221
3.3 -0.957871 -0.154012
3.305 -0.957336 -0.1588
3.31 -0.9568 -0.163585
3.315 -0.956265 -0.168368
3.32 -0.95573 -0.173148
3.325 -0.955194 -0.177925
3.33 -0.954659 -0.1827
3.335 -0.954124 -0.187472
3.34 -0.953588 -0.192241
3.345 -0.953053 -0.197008
3.35 -0.952517 -0.201772
3.355 -0.951982 -0.206533
3.36 -0.951447 -0.211291
3.365 -0.950911 -0.216047
3.37 -0.950376 -0.2208
3.375 -0.949841 -0.225551
3.38 -0.949305 -0.230299
3.385 -0.94877 -0.235044
