1.785 -0.212621 -0.973527 0.977112
1.79 -0.217486 -0.972557 0.976037
1.795 -0.222347 -0.971587 0.974937
1.8 -0.227202 -0.970618 0.973813
1.805 -0.232052 -0.969323 0.972665
1.81 -0.236895 -0.968028 0.971493
1.815 -0.241732 -0.966733 0.970296
1.82 -0.246563 -0.965439 0.969075
1.825 -0.251387 -0.964144 0.96783
1.83 -0.256204 -0.962849 0.966561
1.835 -0.261015 -0.961555 0.965268
1.84 -0.26582 -0.96026 0.963951
1.845 -0.270618 -0.958965 0.96261
1.85 -0.275409 -0.957671 0.961245
1.855 -0.280194 -0.956376 0.959856
1.86 -0.284973 -0.955081 0.958443
1.865 -0.289745 -0.953787 0.957006
1.87 -0.294511 -0.952492 0.955546
1.875 -0.29927 -0.951197 0.954061
1.88 -0.304023 -0.949902 0.952553
1.885 -0.308769 -0.948608 0.951021
1.89 -0.313509 -0.947313 0.949465
1.895 -0.318242 -0.946018 0.947886
1.9 -0.322969 -0.944724 0.946283
1.905 -0.32769 -0.943429 0.944656
1.91 -0.332403 -0.942134 0.943006
1.915 -0.337111 -0.94084 0.941332
1.92 -0.341812 -0.939545 0.939635
1.925 -0.346506 -0.93825 0.937914
1.93 -0.351194 -0.936956 0.93617
1.935 -0.355876 -0.935661 0.934402
1.94 -0.360551 -0.934366 0.932611
1.945 -0.36522 -0.933071 0.930797
1.95 -0.369882 -0.931777 0.928959
1.955 -0.374537 -0.930482 0.927098
1.96 -0.379186 -0.929187 0.925214
1.965 -0.383829 -0.927893 0.923306
1.97 -0.388465 -0.926598 0.921375
1.975 -0.393095 -0.925303 0.919421
1.98 -0.397718 -0.924009 0.917444
1.985 -0.402335 -0.922714 0.915444
1.99 -0.406946 -0.921419 0.913421
1.995 -0.411549 -0.920125 0.911375
2 -0.416147 -0.91883 0.909306
2.005 -0.420734 -0.915977 0.907213
2.01 -0.425307 -0.913124 0.905098
2.015 -0.429865 -0.910271 0.90296
2.02 -0.434409 -0.907418 0.9008
2.025 -0.438939 -0.904565 0.898616
2.03 -0.443455 -0.901712 0.89641
2.035 -0.447956 -0.898859 0.894182
2.04 -0.452444 -0.896006 0.891931
2.045 -0.456916 -0.893154 0.889657
2.05 -0.461375 -0.890301 0.887362
2.055 -0.465819 -0.887448 0.885044
2.06 -0.47025 -0.884595 0.882703
2.065 -0.474665 -0.881742 0.880341
2.07 -0.479067 -0.878889 0.877957
2.075 -0.483454 -0.876036 0.87555
2.08 -0.487827 -0.873183 0.873122
2.085 -0.492186 -0.87033 0.870672
2.09 -0.496531 -0.867477 0.8682
2.095 -0.500861 -0.864624 0.865707
2.1 -0.505177 -0.861771 0.863192
2.105 -0.509479 -0.858918 0.860655
2.11 -0.513766 -0.856066 0.858097
2.115 -0.518039 -0.853213 0.855518
2.12 -0.522298 -0.85036 0.852917
2.125 -0.526543 -0.847507 0.850295
